無可奈何,无可奈何,wu2 ke3 nai4 he2,u kʰɤ naɪ xɤ
無可奈何花落去,无可奈何花落去,wu2 ke3 nai4 he2 hua1 luo4 qu4,u kʰɤ naɪ xɤ xwa lwɔ tɕʰy
無孔不入,无孔不入,wu2 kong3 bu2 ru4,u kʰʊŋ pu ʐu
無愧,无愧,wu2 kui4,u kʰweɪ
無賴,无赖,wu2 lai4,u laɪ
無理取鬧,无理取闹,wu2 li3 qu3 nao4,u li tɕʰy nɑʊ
無聊,无聊,wu2 liao2,u ljɑʊ
吾廬,吾庐,wu2 lu2,u lu
無路可走,无路可走,wu2 lu4 ke3 zou3,u lu kʰɤ tsoʊ
吾倫,吾伦,wu2 lun2,u lwən
無論,无论,wu2 lun4,u lwən
無論如何,无论如何,wu2 lun4 ru2 he2,u lwən ʐu xɤ
吾們,吾们,wu2 men5,u mən
無名氏,无名氏,wu2 ming2 shi4,u miŋ ʂɨ
無奈,无奈,wu2 nai4,u naɪ
無奈我何,无奈我何,wu2 nai4 wo3 he2,u naɪ wɔ xɤ
無能,无能,wu2 neng2,u nɤŋ
無能為力,无能为力,wu2 neng2 wei2 li4,u nɤŋ wɤ li
吳牛喘月,吴牛喘月,wu2 niu2 chuan3 yue4,u njoʊ ʈʂʰwan ɥœ
吾儂,吾侬,wu2 nong2,u nʊŋ
吳儂軟語,吴侬软语,wu2 nong2 ruan3 yu3,u nʊŋ ʐwan y
吳謳,吴讴,wu2 ou1,u oʊ
吾匹,吾匹,wu2 pi3,u pʰi
無巧不成書,无巧不成书,wu2 qiao3 bu4 cheng2 shu1,u tɕʰjɑʊ pu ʈʂʰɤŋ ʂu
無窮,无穷,wu2 qiong2,u tɕʰjʊŋ
無窮無盡,无穷无尽,wu2 qiong2 wu2 jin4,u tɕʰjʊŋ u tɕin
無趣,无趣,wu2 qu4,u tɕʰy
吾人,吾人,wu2 ren2,u ʐən
無人問津,无人问津,wu2 ren2 wen4 jin1,u ʐən wən tɕin
無人知曉,无人知晓,wu2 ren2 zhi1 xiao3,u ʐən ʈʂɨ ɕjɑʊ
无色无臭,无色无臭,wu2 se4 wu2 xiu4,u sɤ u ɕjoʊ
吾身,吾身,wu2 shen1,u ʂən
無聲無息,无声无息,wu2 sheng1 wu2 xi1,u ʂɤŋ u ɕi
无声无臭,无声无臭,wu2 sheng1 wu2 xiu4,u ʂɤŋ u ɕjoʊ
吾師,吾师,wu2 shi1,u ʂɨ
無事不登三寶殿,无事不登三宝殿,wu2 shi4 bu4 deng1 san1 bao3 dian4,u ʂɨ pu tɤŋ san pɑʊ tjɛn
吾屬,吾属,wu2 shu3,u ʂu
鼯鼠,鼯鼠,wu2 shu3,u ʂu
無水氨,无水氨,wu2 shui3 an1,u ʂweɪ an
無水醋酸,无水醋酸,wu2 shui3 cu4 suan1,u ʂweɪ tsʰu swan
無所不在,无所不在,wu2 suo3 bu2 zai4,u swɔ pu tsaɪ
無所不知,无所不知,wu2 suo3 bu4 zhi1,u swɔ pu ʈʂɨ
無所顧忌,无所顾忌,wu2 suo3 gu4 ji4,u swɔ ku tɕi
無所缺憾,无所缺憾,wu2 suo3 que1 han4,u swɔ tɕʰɥœ xan
無所謂,无所谓,wu2 suo3 wei4,u swɔ wɤ
無條件,无条件,wu2 tiao2 jian4,u tʰjɑʊ tɕjɛn
梧桐,梧桐,wu2 tong2,u tʰʊŋ
無往不利,无往不利,wu2 wang3 bu2 li4,u wɑŋ pu li
無望,无望,wu2 wang4,u wɑŋ
無微不至,无微不至,wu2 wei1 bu2 zhi4,u wɤ pu ʈʂɨ
無尾熊,无尾熊,wu2 wei3 xiong2,u wɤ ɕjʊŋ
無畏,无畏,wu2 wei4,u wɤ
無謂,无谓,wu2 wei4,u wɤ
無隙可乘,无隙可乘,wu2 xi4 ke3 cheng2,u ɕi kʰɤ ʈʂʰɤŋ
無暇,无暇,wu2 xia2,u ɕja
無瑕,无瑕,wu2 xia2,u ɕja
無暇顧及,无暇顾及,wu2 xia2 gu4 ji2,u ɕja ku tɕi
無暇過問,无暇过问,wu2 xia2 guo4 wen4,u ɕja kwɔ wən
無暇旁顧,无暇旁顾,wu2 xia2 pang2 gu4,u ɕja pʰɑŋ ku
無限,无限,wu2 xian4,u ɕjɛn
無邪,无邪,wu2 xie2,u ɕjɛ
無懈可擊,无懈可击,wu2 xie4 ke3 ji1,u ɕjɛ kʰɤ tɕi
无臭,无臭,wu2 xiu4,u ɕjoʊ
無須,无须,wu2 xu1,u ɕy
無需分辯,无需分辩,wu2 xu1 fen1 bian4,u ɕy fən pjɛn
無涯,无涯,wu2 ya2,u ja
無恙,无恙,wu2 yang4,u jɑŋ
無藥可救,无药可救,wu2 yao4 ke3 jiu4,u jɑʊ kʰɤ tɕjoʊ
無遺,无遗,wu2 yi2,u i
無翼鳥,无翼鸟,wu2 yi4 niao3,u i njɑʊ
無垠,无垠,wu2 yin2,u in
毋庸置疑,毋庸置疑,wu2 yong1 zhi4 yi2,u yʊŋ ʈʂɨ i
無庸置疑,无庸置疑,wu2 yong1 zhi4 yi2,u yʊŋ ʈʂɨ i
無庸贅述,无庸赘述,wu2 yong1 zhui4 shu4,u yʊŋ ʈʂweɪ ʂu
無用武之地,无用武之地,wu2 yong4 wu3 zhi1 di4,u yʊŋ u ʈʂɨ ti
無憂無慮,无忧无虑,wu2 you1 wu2 lv4,u yoʊ u ly
吳語,吴语,wu2 yu3,u y
無語,无语,wu2 yu3,u y
無與倫比,无与伦比,wu2 yu3 lun2 bi3,u y lwən pi
無緣,无缘,wu2 yuan2,u ɥœn
無緣得見,无缘得见,wu2 yuan2 de2 jian4,u ɥœn tɤ tɕjɛn
無緣分辯,无缘分辩,wu2 yuan2 fen1 bian4,u ɥœn fən pjɛn
無緣無故,无缘无故,wu2 yuan2 wu2 gu4,u ɥœn u ku
無中生有,无中生有,wu2 zhong1 sheng1 you3,u ʈʂʊŋ ʂɤŋ yoʊ
無著,无着,wu2 zhuo2,u ʈʂwɔ
無著入手,无着入手,wu2 zhuo2 ru4 shou3,u ʈʂwɔ ʐu ʂoʊ
吾子,吾子,wu2 zi3,u tsɯ
無蹤,无踪,wu2 zong1,u tsʊŋ
吾祖,吾祖,wu2 zu3,u tsu
無阻,无阻,wu2 zu3,u tsu
五彩,五彩,wu3 cai3,u tsʰaɪ
五彩繽紛,五彩缤纷,wu3 cai3 bin1 fen1,u tsʰaɪ pin fən
午餐,午餐,wu3 can1,u tsʰan
武昌魚,武昌鱼,wu3 chang1 yu2,u ʈʂʰɑŋ y
五成,五成,wu3 cheng2,u ʈʂʰɤŋ
舞池,舞池,wu3 chi2,u ʈʂʰɨ
五大三粗,五大三粗,wu3 da4 san1 cu1,u ta san tsʰu
舞蹈,舞蹈,wu3 dao3,u tɑʊ
五點,五点,wu3 dian3,u tjɛn
五點鐘,五点钟,wu3 dian3 zhong1,u tjɛn ʈʂʊŋ
午飯,午饭,wu3 fan4,u fan
五分鐘,五分钟,wu3 fen1 zhong1,u fən ʈʂʊŋ
五穀,五谷,wu3 gu3,u ku
五梏,五梏,wu3 gu4,u ku
五花大綁,五花大绑,wu3 hua1 da4 bang3,u xwa ta pɑŋ
舞會,舞会,wu3 hui4,u xweɪ
五葷,五荤,wu3 hun1,u xwən
武將,武将,wu3 jiang4,u tɕjɑŋ
午覺,午觉,wu3 jiao4,u tɕjɑʊ
五金行,五金行,wu3 jin1 hang2,u tɕin xɑŋ
五斂子,五敛子,wu3 lian3 zi5,u ljɛn tsɯ
嫵媚,妩媚,wu3 mei4,u mɤ
忤逆,忤逆,wu3 ni4,u ni
五年級,五年级,wu3 nian2 ji2,u njɛn tɕi
舞女,舞女,wu3 nv3,u ny
武器,武器,wu3 qi4,u tɕʰi
舞曲,舞曲,wu3 qu3,u tɕʰy
侮辱,侮辱,wu3 ru3,u ʐu
五色,五色,wu3 se4,u sɤ
五色令人目盲,五色令人目盲,wu3 se4 ling4 ren2 mu4 mang2,u sɤ liŋ ʐən mu mɑŋ
舞獅,舞狮,wu3 shi1,u ʂɨ
五十步笑百步,五十步笑百步,wu3 shi2 bu4 xiao4 bai3 bu4,u ʂɨ pu ɕjɑʊ paɪ pu
五體投地,五体投地,wu3 ti3 tou2 di4,u tʰi tʰoʊ ti
舞廳,舞厅,wu3 ting1,u tʰiŋ
五味令人口爽,五味令人口爽,wu3 wei4 ling4 ren2 kou3 shuang3,u wɤ liŋ ʐən kʰoʊ ʂwɑŋ
武俠,武侠,wu3 xia2,u ɕja
五顏六色,五颜六色,wu3 yan2 liu4 se4,u jɛn ljoʊ sɤ
武藝,武艺,wu3 yi4,u i
武藝超群,武艺超群,wu3 yi4 chao1 qun2,u i ʈʂʰɑʊ tɕʰyn
武藝高強,武艺高强,wu3 yi4 gao1 qiang2,u i kɑʊ tɕʰjɑŋ
五音不全,五音不全,wu3 yin1 bu4 quan2,u in pu tɕʰɥœn
五音令人耳聾,五音令人耳聋,wu3 yin1 ling4 ren2 er3 long2,u in liŋ ʐən ɑɻ lʊŋ
五嶽,五岳,wu3 yue4,u ɥœ
五月,五月,wu3 yue4,u ɥœ
摀住,捂住,wu3 zhu4,u ʈʂu
務必,务必,wu4 bi4,u pi
霧鬢,雾鬓,wu4 bin4,u pin
悟禪,悟禅,wu4 chan2,u ʈʂʰan
物產豐饒,物产丰饶,wu4 chan3 feng1 rao2,u ʈʂʰan fɤŋ ʐɑʊ
戊辰,戊辰,wu4 chen2,u ʈʂʰən
戊辰年,戊辰年,wu4 chen2 nian2,u ʈʂʰən njɛn
悟出,悟出,wu4 chu1,u ʈʂʰu
悟道,悟道,wu4 dao4,u tɑʊ
悟道參玄,悟道参玄,wu4 dao4 can1 xuan2,u tɑʊ tsʰan ɕɥœn
杌凳,杌凳,wu4 deng4,u tɤŋ
悟對,悟对,wu4 dui4,u tweɪ
悟發,悟发,wu4 fa1,u fa
悟佛,悟佛,wu4 fo2,u fwɔ
物歸原處,物归原处,wu4 gui1 yuan2 chu4,u kweɪ ɥœn ʈʂʰu
物歸原主,物归原主,wu4 gui1 yuan2 zhu3,u kweɪ ɥœn ʈʂu
誤會,误会,wu4 hui4,u xweɪ
悟捷,悟捷,wu4 jie2,u tɕjɛ
誤解,误解,wu4 jie3,u tɕjɛ
悟覺,悟觉,wu4 jue2,u tɕɥœ
悟理,悟理,wu4 li3,u li
物理,物理,wu4 li3,u li
物理,物理,wu4 li3,u li
物理學,物理学,wu4 li3 xue2,u li ɕɥœ
悟門,悟门,wu4 men2,u mən
晤面,晤面,wu4 mian4,u mjɛn
悟敏,悟敏,wu4 min3,u min
悟明,悟明,wu4 ming2,u miŋ
杌隉,杌陧,wu4 nie4,u njɛ
物品,物品,wu4 pin3,u pʰin
霧氣,雾气,wu4 qi4,u tɕʰi
務求,务求,wu4 qiu2,u tɕʰjoʊ
誤殺,误杀,wu4 sha1,u ʂa
誤傷,误伤,wu4 shang1,u ʂɑŋ
戊申,戊申,wu4 shen1,u ʂən
戊申年,戊申年,wu4 shen1 nian2,u ʂən njɛn
務實,务实,wu4 shi2,u ʂɨ
物體,物体,wu4 ti3,u tʰi
勿謂言之不預,勿谓言之不预,wu4 wei4 yan2 zhi1 bu2 yu4,u wɤ jɛn ʈʂɨ pu y
戊午,戊午,wu4 wu3,u u
戊午年,戊午年,wu4 wu3 nian2,u u njɛn
悟物,悟物,wu4 wu4,u u
悟心,悟心,wu4 xin1,u ɕin
悟性,悟性,wu4 xing4,u ɕiŋ
戊戌,戊戌,wu4 xu1,u ɕy
戊戌年,戊戌年,wu4 xu1 nian2,u ɕy njɛn
物以類聚,物以类聚,wu4 yi3 lei4 ju4,u i lɤ tɕy
勿以善小而不為，勿以惡小而為之,勿以善小而不为，勿以恶小而为之,wu4 yi3 shan4 xiao3 er2 bu4 wei2 wu4 yi3 e4 xiao3 er2 wei2 zhi1,u i ʂan ɕjɑʊ ɑɻ pu wɤ u i ɤ ɕjɑʊ ɑɻ wɤ ʈʂɨ
誤以為,误以为,wu4 yi3 wei2,u i wɤ
戊寅,戊寅,wu4 yin2,u in
戊寅年,戊寅年,wu4 yin2 nian2,u in njɛn
兀鷹,兀鹰,wu4 ying1,u iŋ
悟悅,悟悦,wu4 yue4,u ɥœ
物質,物质,wu4 zhi4,u ʈʂɨ
物資,物资,wu4 zi1,u tsɯ
物資豐富,物资丰富,wu4 zi1 feng1 fu4,u tsɯ fɤŋ fu
物資交流,物资交流,wu4 zi1 jiao1 liu2,u tsɯ tɕjɑʊ ljoʊ
物資援助,物资援助,wu4 zi1 yuan2 zhu4,u tsɯ ɥœn ʈʂu
戊子,戊子,wu4 zi3,u tsɯ
戊子年,戊子年,wu4 zi3 nian2,u tsɯ njɛn
兀自,兀自,wu4 zi4,u tsɯ
悟宗,悟宗,wu4 zong1,u tsʊŋ
西邊,西边,xi1 bian1,ɕi pjɛn
惜別,惜别,xi1 bie2,ɕi pjɛ
吸塵器,吸尘器,xi1 chen2 qi4,ɕi ʈʂʰən tɕʰi
翕動,翕动,xi1 dong4,ɕi tʊŋ
吸毒,吸毒,xi1 du2,ɕi tu
西方,西方,xi1 fang1,ɕi fɑŋ
西風,西风,xi1 feng1,ɕi fɤŋ
膝蓋,膝盖,xi1 gai4,ɕi kaɪ
膝蓋骨,膝盖骨,xi1 gai4 gu3,ɕi kaɪ ku
西瓜,西瓜,xi1 gua1,ɕi kwa
吸管,吸管,xi1 guan3,ɕi kwan
嘻哈,嘻哈,xi1 ha1,ɕi xa
稀罕,稀罕,xi1 han3,ɕi xan
西紅柿,西红柿,xi1 hong2 shi4,ɕi xʊŋ ʂɨ
夕暉,夕晖,xi1 hui1,ɕi xweɪ
烯基,烯基,xi1 ji1,ɕi tɕi
希冀,希冀,xi1 ji4,ɕi tɕi
淅瀝,淅沥,xi1 li4,ɕi li
淅瀝瀝,淅沥沥,xi1 li4 li4,ɕi li li
奚落,奚落,xi1 luo4,ɕi lwɔ
西曼,西曼,xi1 man4,ɕi man
熄滅,熄灭,xi1 mie4,ɕi mjɛ
犀牛,犀牛,xi1 niu2,ɕi njoʊ
息怒,息怒,xi1 nu4,ɕi nu
嬉皮笑臉,嬉皮笑脸,xi1 pi2 xiao4 lian3,ɕi pʰi ɕjɑʊ ljɛn
吸取,吸取,xi1 qu3,ɕi tɕʰy
熙攘,熙攘,xi1 rang3,ɕi ʐɑŋ
昔日,昔日,xi1 ri4,ɕi ʐɨ
吸入,吸入,xi1 ru4,ɕi ʐu
膝上型電腦,膝上型电脑,xi1 shang4 xing2 dian4 nao3,ɕi ʂɑŋ ɕiŋ tjɛn nɑʊ
稀少,稀少,xi1 shao3,ɕi ʂɑʊ
犧牲,牺牲,xi1 sheng1,ɕi ʂɤŋ
西施,西施,xi1 shi1,ɕi ʂɨ
吸食,吸食,xi1 shi2,ɕi ʂɨ
息事寧人,息事宁人,xi1 shi4 ning2 ren2,ɕi ʂɨ niŋ ʐən
吸收,吸收,xi1 shou1,ɕi ʂoʊ
吸收性,吸收性,xi1 shou1 xing4,ɕi ʂoʊ ɕiŋ
吸收性縫線,吸收性缝线,xi1 shou1 xing4 feng2 xian4,ɕi ʂoʊ ɕiŋ fɤŋ ɕjɛn
蟋蟀,蟋蟀,xi1 shuai4,ɕi ʂwaɪ
溪水潺潺,溪水潺潺,xi1 shui3 chan2 chan2,ɕi ʂweɪ ʈʂʰan ʈʂʰan
溪水琮琤,溪水琮琤,xi1 shui3 cong2 cheng1,ɕi ʂweɪ tsʰʊŋ ʈʂʰɤŋ
稀鬆平常,稀松平常,xi1 song1 ping2 chang2,ɕi sʊŋ pʰiŋ ʈʂʰɑŋ
烯烴,烯烃,xi1 ting1,ɕi tʰiŋ
稀土,稀土,xi1 tu3,ɕi tʰu
希望,希望,xi1 wang4,ɕi wɑŋ
希望如此,希望如此,xi1 wang4 ru2 ci3,ɕi wɑŋ ʐu tsʰɯ
熙熙攘攘,熙熙攘攘,xi1 xi1 rang3 rang3,ɕi ɕi ʐɑŋ ʐɑŋ
息息相關,息息相关,xi1 xi1 xiang1 guan1,ɕi ɕi ɕjɑŋ kwan
嬉戲,嬉戏,xi1 xi4,ɕi ɕi
唏噓,唏嘘,xi1 xu1,ɕi ɕy
欷歔,欷歔,xi1 xu1,ɕi ɕy
吸血鬼,吸血鬼,xi1 xue4 gui3,ɕi ɕɥœ kweɪ
吸煙,吸烟,xi1 yan1,ɕi jɛn
夕煙,夕烟,xi1 yan1,ɕi jɛn
夕陽,夕阳,xi1 yang2,ɕi jɑŋ
夕陽反照,夕阳反照,xi1 yang2 fan3 zhao4,ɕi jɑŋ fan ʈʂɑʊ
西洋棋,西洋棋,xi1 yang2 qi2,ɕi jɑŋ tɕʰi
夕陽西下,夕阳西下,xi1 yang2 xi1 xia4,ɕi jɑŋ ɕi ɕja
西醫,西医,xi1 yi1,ɕi i
蜥蜴,蜥蜴,xi1 yi4,ɕi i
吸引,吸引,xi1 yin3,ɕi in
夕照,夕照,xi1 zhao4,ɕi ʈʂɑʊ
舾裝,舾装,xi1 zhuang1,ɕi ʈʂwɑŋ
西裝,西装,xi1 zhuang1,ɕi ʈʂwɑŋ
媳婦,媳妇,xi2 fu4,ɕi fu
媳婦兒,媳妇儿,xi2 fu5 er5,ɕi fu ɑɻ
習慣,习惯,xi2 guan4,ɕi kwan
習慣了,习惯了,xi2 guan4 le5,ɕi kwan lɤ
襲擊,袭击,xi2 ji1,ɕi tɕi
席卷,席卷,xi2 juan4,ɕi tɕɥœn
習氣,习气,xi2 qi4,ɕi tɕʰi
襲取,袭取,xi2 qu3,ɕi tɕʰy
檄文,檄文,xi2 wen2,ɕi wən
習以為常,习以为常,xi2 yi3 wei2 chang2,ɕi i wɤ ʈʂʰɑŋ
習字帖,习字帖,xi2 zi4 tie4,ɕi tsɯ tʰjɛ
席子,席子,xi2 zi5,ɕi tsɯ
喜愛,喜爱,xi3 ai4,ɕi aɪ
喜不自勝,喜不自胜,xi3 bu2 zi4 sheng4,ɕi pu tsɯ ʂɤŋ
洗滌,洗涤,xi3 di2,ɕi ti
洗掉,洗掉,xi3 diao4,ɕi tjɑʊ
洗耳恭聽,洗耳恭听,xi3 er3 gong1 ting1,ɕi ɑɻ kʊŋ tʰiŋ
洗髮精,洗发精,xi3 fa4 jing1,ɕi fa tɕiŋ
洗乾淨,洗干净,xi3 gan1 jing4,ɕi kan tɕiŋ
喜歡,喜欢,xi3 huan5,ɕi xwan
洗劫ㄧ空,洗劫ㄧ空,xi3 jie2 yi4 kong1,ɕi tɕjɛ i kʰʊŋ
喜劇,喜剧,xi3 ju4,ɕi tɕy
徙劇,徙剧,xi3 ju4,ɕi tɕy
喜劇片,喜剧片,xi3 ju4 pian4,ɕi tɕy pʰjɛn
屣履,屣履,xi3 lv3,ɕi ly
洗腦,洗脑,xi3 nao3,ɕi nɑʊ
喜怒哀樂,喜怒哀乐,xi3 nu4 ai1 le4,ɕi nu aɪ lɤ
喜氣洋洋,喜气洋洋,xi3 qi4 yang2 yang2,ɕi tɕʰi jɑŋ jɑŋ
喜鵲,喜鹊,xi3 que4,ɕi tɕʰɥœ
喜鵲,喜鹊,xi3 que5,ɕi tɕʰɥœ
洗手不幹,洗手不干,xi3 shou3 bu2 gan4,ɕi ʂoʊ pu kan
洗手間,洗手间,xi3 shou3 jian1,ɕi ʂoʊ tɕjɛn
喜帖,喜帖,xi3 tie3,ɕi tʰjɛ
洗脫,洗脱,xi3 tuo1,ɕi tʰwɔ
洗碗機,洗碗机,xi3 wan3 ji1,ɕi wan tɕi
喜笑顏開,喜笑颜开,xi3 xiao4 yan2 kai1,ɕi ɕjɑʊ jɛn kʰaɪ
洗心革面,洗心革面,xi3 xin1 ge2 mian4,ɕi ɕin kɤ mjɛn
喜新厭舊,喜新厌旧,xi3 xin1 yan4 jiu4,ɕi ɕin jɛn tɕjoʊ
喜宴,喜宴,xi3 yan4,ɕi jɛn
洗衣,洗衣,xi3 yi1,ɕi i
洗衣店,洗衣店,xi3 yi1 dian4,ɕi i tjɛn
洗衣粉,洗衣粉,xi3 yi1 fen3,ɕi i fən
洗衣服,洗衣服,xi3 yi1 fu5,ɕi i fu
洗衣機,洗衣机,xi3 yi1 ji1,ɕi i tɕi
喜悅,喜悦,xi3 yue4,ɕi ɥœ
洗澡,洗澡,xi3 zao3,ɕi tsɑʊ
細胞,细胞,xi4 bao1,ɕi pɑʊ
細長,细长,xi4 chang2,ɕi ʈʂʰɑŋ
細大不捐,细大不捐,xi4 da4 bu4 juan1,ɕi ta pu tɕɥœn
繫俘,系俘,xi4 fu2,ɕi fu
繫掛,系挂,xi4 gua4,ɕi kwa
繫懷,系怀,xi4 huai2,ɕi xwaɪ
細嚼慢嚥,细嚼慢咽,xi4 jiao2 man4 yan4,ɕi tɕjɑʊ man jɛn
細節,细节,xi4 jie2,ɕi tɕjɛ
戲劇,戏剧,xi4 ju4,ɕi tɕy
戲劇化,戏剧化,xi4 ju4 hua4,ɕi tɕy xwa
細菌,细菌,xi4 jun4,ɕi tɕyn
細菌界,细菌界,xi4 jun4 jie4,ɕi tɕyn tɕjɛ
細菌域,细菌域,xi4 jun4 yu4,ɕi tɕyn y
細菌炸彈,细菌炸弹,xi4 jun4 zha4 dan4,ɕi tɕyn ʈʂa tan
系列,系列,xi4 lie4,ɕi ljɛ
繫領帶,系领带,xi4 ling3 dai4,ɕi liŋ taɪ
繫馬,系马,xi4 ma3,ɕi ma
細密,细密,xi4 mi4,ɕi mi
繫念,系念,xi4 nian4,ɕi njɛn
戲弄,戏弄,xi4 nong4,ɕi nʊŋ
細切削,细切削,xi4 qie1 xiao1,ɕi tɕʰjɛ ɕjɑʊ
戲曲,戏曲,xi4 qu3,ɕi tɕʰy
繫上,系上,xi4 shang4,ɕi ʂɑŋ
鬩神星,阋神星,xi4 shen2 xing1,ɕi ʂən ɕiŋ
細水長流,细水长流,xi4 shui3 chang2 liu2,ɕi ʂweɪ ʈʂʰɑŋ ljoʊ
細碎,细碎,xi4 sui4,ɕi sweɪ
系統,系统,xi4 tong3,ɕi tʰʊŋ
繫鞋帶,系鞋带,xi4 xie2 dai4,ɕi ɕjɛ taɪ
細屑子,细屑子,xi4 xie4 zi5,ɕi ɕjɛ tsɯ
細心,细心,xi4 xin1,ɕi ɕin
細心人,细心人,xi4 xin1 ren2,ɕi ɕin ʐən
細心照料,细心照料,xi4 xin1 zhao4 liao4,ɕi ɕin ʈʂɑʊ ljɑʊ
戲謔,戏谑,xi4 xue4,ɕi ɕɥœ
戲院,戏院,xi4 yuan4,ɕi ɥœn
細緻,细致,xi4 zhi4,ɕi ʈʂɨ
蝦兵蟹將,虾兵蟹将,xia1 bing1 xie4 jiang4,ɕja piŋ ɕjɛ tɕjɑŋ
瞎猜,瞎猜,xia1 cai1,ɕja tsʰaɪ
瞎逛,瞎逛,xia1 guang4,ɕja kwɑŋ
瞎胡鬧,瞎胡闹,xia1 hu2 nao4,ɕja xu nɑʊ
瞎忙,瞎忙,xia1 mang2,ɕja mɑŋ
瞎矇,瞎蒙,xia1 meng1,ɕja mɤŋ
瞎鬧,瞎闹,xia1 nao4,ɕja nɑʊ
瞎眼,瞎眼,xia1 yan3,ɕja jɛn
瞎子,瞎子,xia1 zi5,ɕja tsɯ
蝦子,虾子,xia1 zi5,ɕja tsɯ
瞎琢磨,瞎琢磨,xia1 zuo2 mo5,ɕja tswɔ mwɔ
狹隘,狭隘,xia2 ai4,ɕja aɪ
瑕不掩瑜,瑕不掩瑜,xia2 bu4 yan3 yu2,ɕja pu jɛn y
瑕疵,瑕疵,xia2 ci1,ɕja tsʰɯ
狹帶紀,狭带纪,xia2 dai4 ji4,ɕja taɪ tɕi
峽谷,峡谷,xia2 gu3,ɕja ku
俠客,侠客,xia2 ke4,ɕja kʰɤ
遐思,遐思,xia2 si1,ɕja sɯ
遐想,遐想,xia2 xiang3,ɕja ɕjɑŋ
狹小,狭小,xia2 xiao3,ɕja ɕjɑʊ
狹窄,狭窄,xia2 zhai3,ɕja ʈʂaɪ
下巴頦,下巴颏,xia4 ba5 ke1,ɕja pa kʰɤ
下襬,下襬,xia4 bai3,ɕja paɪ
下半場,下半场,xia4 ban4 chang3,ɕja pan ʈʂʰɑŋ
下半年,下半年,xia4 ban4 nian2,ɕja pan njɛn
下輩子,下辈子,xia4 bei4 zi5,ɕja bɤ tsɯ
下場,下场,xia4 chang3,ɕja ʈʂʰɑŋ
下車,下车,xia4 che1,ɕja ʈʂʰɤ
下沉,下沉,xia4 chen2,ɕja ʈʂʰən
下廚,下厨,xia4 chu2,ɕja ʈʂʰu
下垂,下垂,xia4 chui2,ɕja ʈʂʰweɪ
下次,下次,xia4 ci4,ɕja tsʰɯ
下地獄,下地狱,xia4 di4 yu4,ɕja ti y
下跌,下跌,xia4 die1,ɕja tjɛ
下碇,下碇,xia4 ding4,ɕja tiŋ
下定決心,下定决心,xia4 ding4 jue2 xin1,ɕja tiŋ tɕɥœ ɕin
下個禮拜,下个礼拜,xia4 ge5 li3 bai4,ɕja kɤ li paɪ
下個星期,下个星期,xia4 ge5 xing1 qi1,ɕja kɤ ɕiŋ tɕʰi
下個月,下个月,xia4 ge5 yue4,ɕja kɤ ɥœ
下頜,下颌,xia4 he2,ɕja xɤ
下頜骨,下颌骨,xia4 he2 gu3,ɕja xɤ ku
嚇唬,吓唬,xia4 hu3,ɕja xu
下滑,下滑,xia4 hua2,ɕja xwa
夏季,夏季,xia4 ji4,ɕja tɕi
下嫁,下嫁,xia4 jia4,ɕja tɕja
下架,下架,xia4 jia4,ɕja tɕja
下賤,下贱,xia4 jian4,ɕja tɕjɛn
下降,下降,xia4 jiang4,ɕja tɕjɑŋ
下勁,下劲,xia4 jin4,ɕja tɕin
下頦,下颏,xia4 ke1,ɕja kʰɤ
下課,下课,xia4 ke4,ɕja kʰɤ
下來,下来,xia4 lai5,ɕja laɪ
下令,下令,xia4 ling4,ɕja liŋ
下流,下流,xia4 liu2,ɕja ljoʊ
下落,下落,xia4 luo4,ɕja lwɔ
下落,下落,xia4 luo4,ɕja lwɔ
下落不明,下落不明,xia4 luo4 bu4 ming2,ɕja lwɔ pu miŋ
下馬威,下马威,xia4 ma3 wei1,ɕja ma wɤ
廈門,厦门,xia4 men2,ɕja mən
下面,下面,xia4 mian4,ɕja mjɛn
下舖,下铺,xia4 pu4,ɕja pʰu
下棋,下棋,xia4 qi2,ɕja tɕʰi
下去,下去,xia4 qu5,ɕja tɕʰy
嚇人,吓人,xia4 ren2,ɕja ʐən
夏日,夏日,xia4 ri4,ɕja ʐɨ
嚇傻,吓傻,xia4 sha3,ɕja ʂa
下山搶劫,下山抢劫,xia4 shan1 qiang3 jie2,ɕja ʂan tɕʰjɑŋ tɕjɛ
下手,下手,xia4 shou3,ɕja ʂoʊ
下屬,下属,xia4 shu3,ɕja ʂu
夏天,夏天,xia4 tian1,ɕja tʰjɛn
下文,下文,xia4 wen2,ɕja wən
下午,下午,xia4 wu3,ɕja u
下弦,下弦,xia4 xian2,ɕja ɕjɛn
下弦月,下弦月,xia4 xian2 yue4,ɕja ɕjɛn ɥœ
下星期,下星期,xia4 xing1 qi1,ɕja ɕiŋ tɕʰi
下行,下行,xia4 xing2,ɕja ɕiŋ
下行公文,下行公文,xia4 xing2 gong1 wen2,ɕja ɕiŋ kʊŋ wən
下雪,下雪,xia4 xue3,ɕja ɕɥœ
下旬,下旬,xia4 xun2,ɕja ɕyn
下嚥,下咽,xia4 yan4,ɕja jɛn
嚇一大跳,吓一大跳,xia4 yi2 da4 tiao4,ɕja i ta tʰjɑʊ
下游,下游,xia4 you2,ɕja yoʊ
下雨,下雨,xia4 yu3,ɕja y
嚇暈,吓晕,xia4 yun1,ɕja yn
下載,下载,xia4 zai4,ɕja tsaɪ
